date_key,month,region,product_category,channel,orders,units,revenue_eur,cost_eur,margin_eur,list_value_eur,on_time_orders,in_full_orders,otif_orders,returned_orders
20250701,2025-07,East,fasteners,phone,3,182,166.03,103.33,62.7,174.59,3,3,3,0
20250701,2025-07,East,hand tools,branch,4,611,13771.2,9725.59,4045.61,14546.76,4,4,4,0
20250701,2025-07,East,hand tools,e-shop,12,903,19422.9,14286.89,5136.01,21889.31,12,12,12,0
20250701,2025-07,East,hand tools,field-sales,4,129,2831.14,1986.89,844.25,2979.35,4,4,4,0
20250701,2025-07,East,power tools,branch,3,155,19266.76,15949.49,3317.27,21719.39,3,3,3,0
20250701,2025-07,East,power tools,e-shop,7,669,87761.21,72436.49,15324.72,98264.08,5,6,5,2
20250701,2025-07,East,power tools,field-sales,3,189,25093.13,19259.81,5833.32,27165.51,3,3,3,0
20250701,2025-07,East,power tools,phone,2,124,16689.2,12654.63,4034.57,17249.47,2,2,2,0
20250701,2025-07,East,ppe,branch,5,251,813.45,524.76,288.69,859.76,4,5,4,0
20250701,2025-07,East,ppe,e-shop,7,257,844.22,544.55,299.67,872.43,5,7,5,0
20250701,2025-07,East,ppe,field-sales,10,620,1981.91,1388.41,593.5,2195.97,10,10,10,1
20250701,2025-07,East,ppe,phone,3,74,227.85,158.23,69.62,247.24,2,3,2,0
20250701,2025-07,Nordics,abrasives,branch,7,732,690.89,474.12,216.77,829.96,6,6,6,0
20250701,2025-07,Nordics,abrasives,e-shop,12,1026,988.69,650.43,338.26,1161.48,10,11,9,1
20250701,2025-07,Nordics,abrasives,field-sales,8,690,728.89,451.0,277.89,812.47,7,7,6,0
20250701,2025-07,Nordics,abrasives,phone,2,41,46.74,26.02,20.72,47.02,2,2,2,0
20250701,2025-07,Nordics,chemicals,branch,5,471,2723.63,1774.47,949.16,3320.51,5,5,5,0
20250701,2025-07,Nordics,chemicals,e-shop,12,731,4478.76,2673.23,1805.53,4956.98,11,11,10,0
20250701,2025-07,Nordics,chemicals,field-sales,1,236,1408.92,926.97,481.95,1663.42,1,1,1,0
20250701,2025-07,Nordics,fasteners,branch,8,639,524.94,333.87,191.07,587.85,7,8,7,0
20250701,2025-07,Nordics,fasteners,e-shop,12,803,640.97,406.43,234.54,712.47,11,12,11,0
20250701,2025-07,Nordics,fasteners,field-sales,5,290,249.27,162.94,86.33,284.85,5,5,5,0
20250701,2025-07,Nordics,fasteners,phone,2,65,59.18,38.12,21.06,64.67,2,2,2,0
20250701,2025-07,Nordics,hand tools,branch,2,176,4168.59,2916.91,1251.68,4502.93,2,2,2,0
20250701,2025-07,Nordics,hand tools,e-shop,2,206,4658.18,3150.51,1507.67,4856.43,2,2,2,0
20250701,2025-07,Nordics,hand tools,field-sales,8,688,15455.43,11175.47,4279.96,16905.35,7,8,7,1
20250701,2025-07,Nordics,power tools,branch,1,228,24800.14,21365.48,3434.66,30133.83,0,1,0,0
20250701,2025-07,Nordics,power tools,e-shop,3,113,15604.43,12012.93,3591.5,16864.22,3,3,3,0
20250701,2025-07,Nordics,power tools,field-sales,6,586,76186.7,62511.22,13675.48,87373.23,6,6,6,1
20250701,2025-07,Nordics,power tools,phone,3,571,69809.5,59036.48,10773.02,80699.94,3,2,2,0
20250701,2025-07,Nordics,ppe,branch,4,317,1040.18,727.29,312.89,1185.03,4,3,3,0
20250701,2025-07,Nordics,ppe,e-shop,12,1048,3286.33,2223.46,1062.87,3618.25,12,12,12,0
20250701,2025-07,Nordics,ppe,field-sales,11,828,2487.91,1782.3,705.61,2808.37,8,11,8,0
20250701,2025-07,Nordics,ppe,phone,4,281,934.86,629.58,305.28,1024.79,3,4,3,0
20250701,2025-07,West,abrasives,branch,2,341,327.86,211.61,116.25,382.2,2,2,2,0
20250701,2025-07,West,abrasives,e-shop,10,1052,951.33,650.48,300.85,1151.85,9,9,8,0
20250701,2025-07,West,abrasives,field-sales,8,304,305.42,188.93,116.49,333.12,6,8,6,1
20250701,2025-07,West,chemicals,branch,2,112,736.33,397.65,338.68,743.87,2,2,2,0
20250701,2025-07,West,chemicals,e-shop,9,531,3234.24,1926.38,1307.86,3537.77,8,8,7,0
20250701,2025-07,West,chemicals,field-sales,4,153,958.13,539.93,418.2,1021.58,4,4,4,0
20250701,2025-07,West,chemicals,phone,1,21,119.62,66.35,53.27,124.48,1,1,1,0
20250701,2025-07,West,fasteners,branch,6,1104,832.01,578.71,253.3,990.97,6,6,6,0
20250701,2025-07,West,fasteners,e-shop,11,517,426.93,279.96,146.97,478.56,10,11,10,0
20250701,2025-07,West,fasteners,field-sales,12,940,755.36,489.88,265.48,837.78,12,12,12,1
20250701,2025-07,West,fasteners,phone,3,531,380.21,261.19,119.02,446.06,3,3,3,0
20250701,2025-07,West,hand tools,branch,2,37,759.96,545.3,214.66,849.82,2,2,2,0
20250701,2025-07,West,hand tools,e-shop,3,297,6716.44,5182.58,1533.86,7600.61,2,3,2,1
20250701,2025-07,West,hand tools,field-sales,4,495,11025.19,7981.49,3043.7,11970.31,4,4,4,0
20250701,2025-07,West,hand tools,phone,4,137,2890.41,2103.82,786.59,3239.84,4,4,4,0
20250701,2025-07,West,power tools,branch,3,226,28259.04,22057.75,6201.29,31207.26,3,2,2,1
20250701,2025-07,West,power tools,e-shop,5,243,32798.51,25922.73,6875.78,35699.43,3,5,3,0
20250701,2025-07,West,power tools,field-sales,5,801,97856.63,80569.35,17287.28,113919.14,4,5,4,1
20250701,2025-07,West,ppe,branch,8,520,1624.6,1153.45,471.15,1883.36,7,6,5,0
20250701,2025-07,West,ppe,e-shop,8,682,2077.04,1396.64,680.4,2265.9,7,8,7,0
20250701,2025-07,West,ppe,field-sales,5,369,1107.37,732.56,374.81,1186.7,5,5,5,1
20250701,2025-07,West,ppe,phone,1,51,172.64,106.86,65.78,180.96,0,0,0,0
20250801,2025-08,DACH-North,abrasives,branch,2,301,282.61,176.0,106.61,300.85,2,2,2,0
20250801,2025-08,DACH-North,abrasives,e-shop,10,959,946.96,594.39,352.57,1076.91,8,9,7,1
20250801,2025-08,DACH-North,abrasives,field-sales,5,299,280.72,172.27,108.45,308.97,4,5,4,0
20250801,2025-08,DACH-North,abrasives,phone,4,140,152.57,89.93,62.64,157.05,3,4,3,1
20250801,2025-08,DACH-North,chemicals,branch,6,425,2458.04,1534.09,923.95,2895.22,6,4,4,0
20250801,2025-08,DACH-North,chemicals,e-shop,12,812,4814.72,2899.35,1915.37,5292.82,11,12,11,1
20250801,2025-08,DACH-North,chemicals,field-sales,6,230,1415.13,840.47,574.66,1534.86,5,6,5,0
20250801,2025-08,DACH-North,fasteners,branch,7,649,509.34,339.49,169.85,587.54,6,7,6,1
20250801,2025-08,DACH-North,fasteners,e-shop,10,514,434.98,278.07,156.91,474.66,8,10,8,0
20250801,2025-08,DACH-North,fasteners,field-sales,7,446,386.46,245.61,140.85,422.13,6,7,6,0
20250801,2025-08,DACH-North,fasteners,phone,5,603,503.93,321.44,182.49,562.79,5,5,5,0
20250801,2025-08,DACH-North,hand tools,branch,2,175,4195.16,2862.98,1332.18,4403.44,2,2,2,0
20250801,2025-08,DACH-North,hand tools,e-shop,5,872,18889.44,14634.83,4254.61,21787.42,5,5,5,0
20250801,2025-08,DACH-North,hand tools,field-sales,4,610,13780.07,10080.55,3699.52,15627.5,4,4,4,0
20250801,2025-08,DACH-North,hand tools,phone,1,25,490.82,362.29,128.53,551.49,0,1,0,0
20250801,2025-08,DACH-North,power tools,branch,3,240,30610.08,22774.6,7835.48,32162.04,2,3,2,0
20250801,2025-08,DACH-North,power tools,e-shop,7,831,101944.46,81620.09,20324.37,113005.13,5,7,5,1
20250801,2025-08,DACH-North,power tools,field-sales,4,142,18891.68,14897.69,3993.99,20231.82,4,4,4,0
20250801,2025-08,DACH-North,ppe,branch,6,604,1850.05,1285.57,564.48,2063.28,6,6,6,1
20250801,2025-08,DACH-North,ppe,e-shop,10,786,2281.34,1663.24,618.1,2644.36,9,9,8,1
20250801,2025-08,DACH-North,ppe,field-sales,3,245,700.61,476.43,224.18,769.99,3,3,3,0
20250801,2025-08,DACH-North,ppe,phone,2,85,305.24,197.93,107.31,315.09,2,2,2,0
20250801,2025-08,DACH-South,abrasives,branch,4,175,194.64,118.99,75.65,206.21,4,3,3,0
20250801,2025-08,DACH-South,abrasives,e-shop,15,1127,1125.06,709.62,415.44,1253.37,14,15,14,0
20250801,2025-08,DACH-South,abrasives,field-sales,12,615,649.59,373.38,276.21,678.72,8,12,8,0
20250801,2025-08,DACH-South,abrasives,phone,1,64,64.1,35.52,28.58,66.64,0,1,0,0
20250801,2025-08,DACH-South,chemicals,branch,3,284,1566.93,970.23,596.7,1746.04,3,3,3,0
20250801,2025-08,DACH-South,chemicals,e-shop,10,963,5208.89,3374.07,1834.82,6201.93,8,9,7,0
20250801,2025-08,DACH-South,chemicals,field-sales,5,186,1093.11,649.69,443.42,1195.94,5,5,5,0
20250801,2025-08,DACH-South,chemicals,phone,4,451,2670.91,1775.27,895.64,3194.43,4,4,4,1
20250801,2025-08,DACH-South,fasteners,branch,8,1067,861.29,587.21,274.08,998.68,8,8,8,0
20250801,2025-08,DACH-South,fasteners,e-shop,15,817,701.0,426.41,274.59,748.48,13,12,10,0
20250801,2025-08,DACH-South,fasteners,field-sales,11,746,588.59,384.59,204.0,669.66,10,11,10,1
20250801,2025-08,DACH-South,fasteners,phone,4,184,159.41,94.9,64.51,162.83,4,4,4,0
20250801,2025-08,DACH-South,hand tools,branch,1,61,1298.02,930.01,368.01,1442.24,1,1,1,0
20250801,2025-08,DACH-South,hand tools,e-shop,9,673,14820.69,10520.12,4300.57,16316.24,8,8,7,0
20250801,2025-08,DACH-South,hand tools,field-sales,4,152,3579.0,2463.41,1115.59,3790.2,4,4,4,0
20250801,2025-08,DACH-South,hand tools,phone,1,24,529.49,381.63,147.86,601.01,1,1,1,0
20250801,2025-08,DACH-South,power tools,e-shop,10,912,114472.67,93445.84,21026.83,129976.37,10,9,9,0
20250801,2025-08,DACH-South,power tools,field-sales,6,272,37047.59,29286.89,7760.7,40419.57,6,6,6,0
20250801,2025-08,DACH-South,power tools,phone,2,92,13053.62,9434.47,3619.15,13377.73,2,2,2,0
20250801,2025-08,DACH-South,ppe,branch,10,494,1548.39,1033.71,514.68,1694.41,9,9,8,0
20250801,2025-08,DACH-South,ppe,e-shop,5,187,588.54,379.65,208.89,630.16,5,3,3,0
20250801,2025-08,DACH-South,ppe,field-sales,10,954,3008.09,2013.57,994.52,3267.69,9,10,9,0
20250801,2025-08,DACH-South,ppe,phone,1,254,826.18,537.16,289.02,871.5,1,1,1,0
20250801,2025-08,East,abrasives,branch,5,447,449.27,287.29,161.98,508.15,4,5,4,0
20250801,2025-08,East,abrasives,e-shop,3,53,61.92,36.64,25.28,66.57,3,3,3,0
20250801,2025-08,East,abrasives,field-sales,9,715,716.66,447.43,269.23,796.65,9,9,9,0
20250801,2025-08,East,abrasives,phone,4,152,149.28,89.42,59.86,158.08,3,4,3,0
20250801,2025-08,East,chemicals,branch,4,196,1248.88,725.46,523.42,1344.91,3,4,3,0
20250801,2025-08,East,chemicals,e-shop,5,234,1467.79,838.28,629.51,1515.78,3,5,3,0
20250801,2025-08,East,chemicals,field-sales,11,503,3109.41,1786.87,1322.54,3336.65,10,10,9,0
20250801,2025-08,East,chemicals,phone,1,309,1562.18,984.21,577.97,1870.87,1,1,1,0
20250801,2025-08,East,fasteners,branch,2,108,102.55,63.94,38.61,110.93,2,2,2,0
20250801,2025-08,East,fasteners,e-shop,12,974,851.01,524.85,326.16,922.83,12,12,12,0
20250801,2025-08,East,fasteners,field-sales,17,1307,1043.85,683.75,360.1,1181.15,13,17,13,0
20250801,2025-08,East,fasteners,phone,3,299,238.46,163.78,74.68,284.72,3,3,3,0
20250801,2025-08,East,hand tools,branch,2,86,1728.73,1273.26,455.47,1973.28,2,2,2,0
20250801,2025-08,East,hand tools,e-shop,5,343,7580.17,5591.26,1988.91,8442.17,5,5,5,0
20250801,2025-08,East,hand tools,field-sales,6,175,4369.51,3023.85,1345.66,4520.94,5,6,5,0
20250801,2025-08,East,power tools,branch,4,249,34588.39,26174.87,8413.52,36769.56,4,3,3,0
20250801,2025-08,East,power tools,e-shop,2,68,9234.21,6834.54,2399.67,9740.68,2,1,1,0
20250801,2025-08,East,power tools,field-sales,5,124,17013.86,12359.29,4654.57,17688.65,4,5,4,0
20250801,2025-08,East,power tools,phone,2,159,23401.1,17720.87,5680.23,24584.29,1,2,1,0
20250801,2025-08,East,ppe,branch,7,716,2133.73,1524.1,609.63,2457.67,6,7,6,1
20250801,2025-08,East,ppe,e-shop,6,451,1358.97,944.57,414.4,1507.99,5,6,5,0
20250801,2025-08,East,ppe,field-sales,4,131,430.33,286.67,143.66,457.52,4,4,4,0
20250801,2025-08,East,ppe,phone,1,93,335.17,218.39,116.78,348.05,1,1,1,0
20250801,2025-08,Nordics,abrasives,branch,4,708,695.38,447.98,247.4,809.76,4,4,4,0
20250801,2025-08,Nordics,abrasives,e-shop,5,832,824.5,517.9,306.6,935.99,3,5,3,0
20250801,2025-08,Nordics,abrasives,field-sales,4,346,332.76,224.89,107.87,396.72,3,4,3,0
20250801,2025-08,Nordics,chemicals,branch,3,119,710.13,412.65,297.48,762.6,3,3,3,0
20250801,2025-08,Nordics,chemicals,e-shop,8,575,3419.26,2033.6,1385.66,3788.5,7,7,7,0
20250801,2025-08,Nordics,chemicals,field-sales,8,1081,5994.69,3732.95,2261.74,6783.61,8,8,8,0
20250801,2025-08,Nordics,chemicals,phone,6,582,3502.22,2208.88,1293.34,4002.74,6,5,5,0
20250801,2025-08,Nordics,fasteners,branch,10,730,602.69,399.84,202.85,679.08,9,9,9,1
20250801,2025-08,Nordics,fasteners,e-shop,13,1050,905.41,578.04,327.37,993.32,13,12,12,1
20250801,2025-08,Nordics,fasteners,field-sales,8,541,430.36,279.88,150.48,471.15,8,7,7,0
20250801,2025-08,Nordics,fasteners,phone,1,43,43.09,25.31,17.78,43.57,1,1,1,0
20250801,2025-08,Nordics,hand tools,branch,1,6,124.91,96.74,28.17,142.59,1,1,1,0
20250801,2025-08,Nordics,hand tools,e-shop,5,233,5725.23,3848.63,1876.6,6076.51,4,5,4,0
20250801,2025-08,Nordics,power tools,branch,2,104,13764.29,10320.12,3444.17,14302.26,2,2,2,1
20250801,2025-08,Nordics,power tools,e-shop,3,153,18193.07,15018.66,3174.41,20585.95,3,3,3,0
20250801,2025-08,Nordics,power tools,field-sales,4,220,30483.09,25165.19,5317.9,33663.07,3,4,3,0
20250801,2025-08,Nordics,ppe,branch,4,69,252.2,164.68,87.52,261.23,4,3,3,0
20250801,2025-08,Nordics,ppe,e-shop,7,904,2853.41,2008.21,845.2,3276.58,7,7,7,0
20250801,2025-08,Nordics,ppe,field-sales,8,499,1525.8,1074.71,451.09,1747.25,6,8,6,0
20250801,2025-08,West,abrasives,branch,3,41,46.4,26.61,19.79,48.17,3,3,3,0
20250801,2025-08,West,abrasives,e-shop,8,345,335.13,210.04,125.09,369.14,8,8,8,0
20250801,2025-08,West,abrasives,field-sales,6,314,321.13,195.03,126.1,345.39,6,6,6,0
20250801,2025-08,West,abrasives,phone,1,161,162.24,109.97,52.27,197.85,1,1,1,0
20250801,2025-08,West,chemicals,branch,3,311,1880.99,1126.81,754.18,2126.8,2,3,2,0
20250801,2025-08,West,chemicals,e-shop,6,619,3643.19,2194.13,1449.06,4024.22,6,5,5,0
20250801,2025-08,West,chemicals,field-sales,8,654,3705.26,2318.38,1386.88,4264.57,7,8,7,0
20250801,2025-08,West,chemicals,phone,2,134,863.82,530.8,333.02,947.68,2,2,2,0
20250801,2025-08,West,fasteners,branch,2,66,59.2,36.22,22.98,62.81,2,2,2,0
20250801,2025-08,West,fasteners,e-shop,6,561,432.35,288.95,143.4,503.61,5,6,5,0
20250801,2025-08,West,fasteners,field-sales,1,88,88.82,50.36,38.46,88.99,1,1,1,0
20250801,2025-08,West,fasteners,phone,5,312,262.94,164.15,98.79,285.1,5,5,5,0
20250801,2025-08,West,hand tools,branch,2,30,650.46,456.26,194.2,696.0,2,2,2,0
20250801,2025-08,West,hand tools,e-shop,3,67,1373.99,1006.21,367.78,1560.94,3,3,3,0
20250801,2025-08,West,hand tools,field-sales,6,745,14820.47,11322.89,3497.58,17575.6,4,6,4,0
20250801,2025-08,West,hand tools,phone,1,22,527.81,365.56,162.25,565.71,1,1,1,0
20250801,2025-08,West,power tools,e-shop,4,512,66813.64,55245.88,11567.76,76027.97,4,4,4,0
20250801,2025-08,West,power tools,field-sales,2,307,40496.46,31951.96,8544.5,43706.64,2,2,2,0
20250801,2025-08,West,ppe,branch,2,105,344.8,230.84,113.96,377.91,2,2,2,0
20250801,2025-08,West,ppe,e-shop,7,269,864.89,548.65,316.24,900.42,7,7,7,0
20250801,2025-08,West,ppe,field-sales,4,201,655.1,415.64,239.46,665.34,4,4,4,0
20250801,2025-08,West,ppe,phone,3,74,266.37,175.79,90.58,284.52,3,3,3,0
20250901,2025-09,DACH-North,abrasives,branch,5,604,577.35,380.7,196.65,668.63,5,4,4,0
20250901,2025-09,DACH-North,abrasives,e-shop,14,1489,1518.36,982.04,536.32,1742.43,12,14,12,1
20250901,2025-09,DACH-North,abrasives,field-sales,11,1135,1176.7,708.72,467.98,1283.13,10,11,10,0
20250901,2025-09,DACH-North,abrasives,phone,3,203,218.28,123.81,94.47,227.66,1,3,1,0
20250901,2025-09,DACH-North,chemicals,branch,5,531,2906.32,1866.63,1039.69,3394.75,4,4,3,0
20250901,2025-09,DACH-North,chemicals,e-shop,14,1298,7482.69,4425.77,3056.92,8339.12,12,13,11,0
20250901,2025-09,DACH-North,chemicals,field-sales,6,489,2737.55,1764.1,973.45,3263.04,5,5,4,1
20250901,2025-09,DACH-North,chemicals,phone,2,90,590.47,338.35,252.12,610.06,2,2,2,0
20250901,2025-09,DACH-North,fasteners,branch,7,418,333.2,219.35,113.85,376.56,6,6,5,0
20250901,2025-09,DACH-North,fasteners,e-shop,10,477,394.93,250.77,144.16,436.78,8,9,7,0
20250901,2025-09,DACH-North,fasteners,field-sales,10,784,643.48,417.39,226.09,745.1,8,10,8,0
20250901,2025-09,DACH-North,fasteners,phone,2,59,56.54,33.29,23.25,56.53,2,2,2,0
20250901,2025-09,DACH-North,hand tools,branch,5,291,6608.44,4414.42,2194.02,6913.45,3,5,3,0
20250901,2025-09,DACH-North,hand tools,e-shop,5,310,6893.48,5060.8,1832.68,7708.26,3,5,3,0
20250901,2025-09,DACH-North,hand tools,field-sales,7,690,14699.19,10981.93,3717.26,16759.91,5,7,5,0
20250901,2025-09,DACH-North,hand tools,phone,2,249,4902.66,4320.87,581.79,6436.12,2,2,2,0
20250901,2025-09,DACH-North,power tools,branch,3,123,17431.77,13559.87,3871.9,19066.09,3,3,3,0
20250901,2025-09,DACH-North,power tools,e-shop,7,697,97660.69,73937.24,23723.45,105710.87,5,7,5,1
20250901,2025-09,DACH-North,power tools,field-sales,6,928,111770.27,95610.45,16159.82,130163.96,6,6,6,1
20250901,2025-09,DACH-North,power tools,phone,3,82,11194.85,8859.28,2335.57,12139.93,1,3,1,0
20250901,2025-09,DACH-North,ppe,branch,5,330,1009.2,747.76,261.44,1176.9,5,4,4,1
20250901,2025-09,DACH-North,ppe,e-shop,10,1238,3449.99,2491.27,958.72,4052.01,9,10,9,0
20250901,2025-09,DACH-North,ppe,field-sales,4,467,1485.2,992.77,492.43,1669.57,3,3,3,1
20250901,2025-09,DACH-North,ppe,phone,4,628,1932.16,1410.35,521.81,2299.98,4,4,4,0
20250901,2025-09,DACH-South,abrasives,branch,9,458,466.76,288.01,178.75,519.82,9,9,9,0
20250901,2025-09,DACH-South,abrasives,e-shop,9,353,377.3,220.03,157.27,395.57,8,9,8,1
20250901,2025-09,DACH-South,abrasives,field-sales,11,643,627.94,398.94,229.0,719.74,11,9,9,1
20250901,2025-09,DACH-South,abrasives,phone,1,87,88.16,52.43,35.73,95.41,1,0,0,0
20250901,2025-09,DACH-South,chemicals,branch,6,298,1933.76,1156.12,777.64,2130.08,4,6,4,0
20250901,2025-09,DACH-South,chemicals,e-shop,13,740,4552.87,2680.74,1872.13,5002.71,13,12,12,0
20250901,2025-09,DACH-South,chemicals,field-sales,11,1218,7469.47,4507.86,2961.61,8301.61,7,11,7,0
20250901,2025-09,DACH-South,chemicals,phone,2,52,360.08,207.23,152.85,375.43,2,2,2,0
20250901,2025-09,DACH-South,fasteners,branch,15,869,744.96,483.93,261.03,833.6,12,13,10,0
20250901,2025-09,DACH-South,fasteners,e-shop,24,1755,1431.74,924.02,507.72,1581.04,20,22,18,1
20250901,2025-09,DACH-South,fasteners,field-sales,19,1300,1076.77,680.71,396.06,1175.31,16,17,14,3
20250901,2025-09,DACH-South,fasteners,phone,5,247,196.61,124.81,71.8,215.98,5,5,5,0
20250901,2025-09,DACH-South,hand tools,branch,6,387,8481.01,6114.64,2366.37,9145.81,6,6,6,0
20250901,2025-09,DACH-South,hand tools,e-shop,8,507,11774.16,8551.51,3222.65,13010.78,8,8,8,0
20250901,2025-09,DACH-South,hand tools,field-sales,5,372,7092.66,5718.77,1373.89,8629.34,5,5,5,0
20250901,2025-09,DACH-South,hand tools,phone,4,813,18192.56,13511.97,4680.59,20775.78,3,4,3,0
20250901,2025-09,DACH-South,power tools,branch,5,276,34488.75,27139.49,7349.26,37289.68,5,5,5,0
20250901,2025-09,DACH-South,power tools,e-shop,8,495,63730.39,52132.79,11597.6,71968.29,6,8,6,0
20250901,2025-09,DACH-South,power tools,field-sales,5,217,28533.54,21438.95,7094.59,30698.96,3,5,3,0
20250901,2025-09,DACH-South,power tools,phone,3,152,22550.67,16392.42,6158.25,23271.06,2,3,2,0
20250901,2025-09,DACH-South,ppe,branch,8,866,2477.9,1733.84,744.06,2862.37,7,8,7,0
20250901,2025-09,DACH-South,ppe,e-shop,9,655,2126.6,1404.34,722.26,2309.62,7,9,7,0
20250901,2025-09,DACH-South,ppe,field-sales,5,387,1229.25,870.38,358.87,1395.54,5,5,5,0
20250901,2025-09,DACH-South,ppe,phone,4,499,1555.21,1129.07,426.14,1805.87,2,4,2,0
20250901,2025-09,East,abrasives,branch,7,822,882.77,530.89,351.88,941.87,5,7,5,0
20250901,2025-09,East,abrasives,e-shop,16,1187,1211.35,760.6,450.75,1337.36,13,15,12,1
20250901,2025-09,East,abrasives,field-sales,8,429,444.34,271.5,172.84,484.16,7,8,7,2
20250901,2025-09,East,abrasives,phone,3,125,136.0,79.67,56.33,143.61,2,3,2,0
20250901,2025-09,East,chemicals,branch,7,659,4078.14,2430.11,1648.03,4437.78,5,6,4,0
20250901,2025-09,East,chemicals,e-shop,11,554,3276.23,1941.02,1335.21,3585.78,10,10,9,0
20250901,2025-09,East,chemicals,field-sales,12,1199,6731.18,4184.41,2546.77,7558.27,11,12,11,0
20250901,2025-09,East,chemicals,phone,3,349,2219.94,1384.87,835.07,2548.58,3,3,3,0
20250901,2025-09,East,fasteners,branch,10,791,636.34,421.16,215.18,724.77,7,10,7,0
20250901,2025-09,East,fasteners,e-shop,21,1193,998.61,648.01,350.6,1107.53,19,20,18,0
20250901,2025-09,East,fasteners,field-sales,16,1359,1060.35,703.72,356.63,1215.47,15,16,15,0
20250901,2025-09,East,fasteners,phone,2,561,414.57,264.64,149.93,468.34,2,2,2,0
20250901,2025-09,East,hand tools,branch,7,807,16509.72,12897.95,3611.77,19161.8,7,7,7,1
20250901,2025-09,East,hand tools,e-shop,6,928,20906.0,16051.31,4854.69,23818.48,3,6,3,0
20250901,2025-09,East,hand tools,field-sales,9,404,8990.79,6692.46,2298.33,9992.45,7,8,6,0
20250901,2025-09,East,hand tools,phone,3,75,1736.64,1237.19,499.45,1840.45,2,3,2,0
20250901,2025-09,East,power tools,branch,1,14,1783.82,1346.11,437.71,1789.19,1,1,1,0
20250901,2025-09,East,power tools,e-shop,6,523,70221.34,57964.16,12257.18,81545.37,4,6,4,1
20250901,2025-09,East,power tools,field-sales,2,86,11991.15,8556.8,3434.35,12283.46,2,2,2,1
20250901,2025-09,East,power tools,phone,2,84,10576.92,8731.97,1844.95,12228.09,2,2,2,0
20250901,2025-09,East,ppe,branch,7,403,1105.2,810.28,294.92,1307.92,6,7,6,0
20250901,2025-09,East,ppe,e-shop,15,1391,4348.13,3011.47,1336.66,4840.34,13,14,13,2
20250901,2025-09,East,ppe,field-sales,9,772,2338.87,1602.62,736.25,2615.08,6,9,6,1
20250901,2025-09,East,ppe,phone,1,105,352.43,217.01,135.42,367.88,1,0,0,0
20250901,2025-09,Nordics,abrasives,branch,9,874,908.86,569.69,339.17,1009.26,8,9,8,0
20250901,2025-09,Nordics,abrasives,e-shop,10,830,850.92,536.94,313.98,967.86,9,9,8,1
20250901,2025-09,Nordics,abrasives,field-sales,2,65,77.08,45.89,31.19,79.21,1,2,1,0
20250901,2025-09,Nordics,abrasives,phone,2,95,87.9,55.34,32.56,94.77,2,2,2,0
20250901,2025-09,Nordics,chemicals,branch,2,62,393.41,217.85,175.56,404.02,2,2,2,0
20250901,2025-09,Nordics,chemicals,e-shop,9,997,5712.0,3474.98,2237.02,6392.45,9,8,8,0
20250901,2025-09,Nordics,chemicals,field-sales,10,877,5266.85,3137.19,2129.66,5821.62,10,9,9,0
20250901,2025-09,Nordics,chemicals,phone,2,73,456.58,255.31,201.27,475.69,2,2,2,0
20250901,2025-09,Nordics,fasteners,branch,7,581,499.97,326.3,173.67,553.58,7,7,7,0
20250901,2025-09,Nordics,fasteners,e-shop,15,778,676.69,416.24,260.45,724.43,13,15,13,0
20250901,2025-09,Nordics,fasteners,field-sales,12,726,587.07,379.76,207.31,650.5,8,10,7,0
20250901,2025-09,Nordics,fasteners,phone,3,331,244.08,169.6,74.48,298.33,2,3,2,1
20250901,2025-09,Nordics,hand tools,branch,3,75,1575.98,1087.85,488.13,1713.07,2,3,2,0
20250901,2025-09,Nordics,hand tools,e-shop,7,260,5793.23,4291.47,1501.76,6625.73,6,7,6,0
20250901,2025-09,Nordics,hand tools,field-sales,3,149,3214.5,2466.26,748.24,3749.36,3,2,2,0
20250901,2025-09,Nordics,hand tools,phone,4,309,6177.05,4853.91,1323.14,7337.56,4,4,4,0
20250901,2025-09,Nordics,power tools,branch,2,98,15123.45,10780.13,4343.32,15260.1,2,2,2,0
20250901,2025-09,Nordics,power tools,e-shop,10,975,121481.04,99409.17,22071.87,137556.33,8,10,8,1
20250901,2025-09,Nordics,power tools,field-sales,9,742,97209.72,77186.91,20022.81,108458.27,8,7,6,1
20250901,2025-09,Nordics,ppe,branch,2,213,637.47,410.05,227.42,676.39,1,2,1,0
20250901,2025-09,Nordics,ppe,e-shop,10,1076,3189.14,2295.62,893.52,3693.52,8,9,8,0
20250901,2025-09,Nordics,ppe,field-sales,10,643,1944.3,1338.65,605.65,2178.24,5,10,5,0
20250901,2025-09,Nordics,ppe,phone,3,434,1381.23,970.79,410.44,1561.4,2,3,2,0
20250901,2025-09,West,abrasives,branch,3,352,400.34,234.72,165.62,419.09,3,2,2,0
20250901,2025-09,West,abrasives,e-shop,10,981,1011.24,645.28,365.96,1152.38,9,10,9,0
20250901,2025-09,West,abrasives,field-sales,8,639,671.68,418.87,252.81,752.49,7,8,7,1
20250901,2025-09,West,abrasives,phone,3,564,551.91,362.2,189.71,626.65,2,3,2,0
20250901,2025-09,West,chemicals,branch,3,93,595.13,342.72,252.41,637.68,3,3,3,0
20250901,2025-09,West,chemicals,e-shop,13,733,4175.21,2524.17,1651.04,4715.82,12,13,12,1
20250901,2025-09,West,chemicals,field-sales,3,201,1221.31,738.39,482.92,1352.15,3,3,3,0
20250901,2025-09,West,chemicals,phone,4,151,909.85,509.92,399.93,946.23,4,4,4,0
